省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,pH类别,溶解氧,溶解氧类别,高锰酸钾,高锰酸钾类别,氨氮,氨氮类别,总磷,总氮,电导率,浊度,叶绿素,藻密度,站点情况
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-08-11 20:00:00,Ⅱ,24.03,7.9761,-,6.802,-,1.238,-,0.025,-,0.0333,4.626,455.498,14.045,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-08-11 20:00:00,Ⅱ,21,7.323,-,8.23,-,3.44,-,0.025,-,0.045,6.096,282.63,37.28,,,正常
辽宁省,沈阳市,浑河,辽河流域,东陵大桥,2022-08-11 20:00:00,Ⅲ,25.73,8.439,-,9.892,-,2.7287,-,0.0727,-,0.144,5.549,698.3,5.8,,,正常
辽宁省,辽阳市,二道河,辽河流域,二道河水库口,2022-08-11 20:00:00,Ⅱ,25.32,8.28869,-,8.048,-,0.862,-,0.0367,-,0.0314,3.115,384.453,29.1724,,,正常
辽宁省,沈阳市,细河,辽河流域,于台,2022-08-11 20:00:00,Ⅲ,23.25,7.49,-,6.828,-,4.783,-,0.176,-,0.131,6.445,756.4,11.736,,,正常
辽宁省,沈阳市,浑河,辽河流域,于家房,2022-08-11 20:00:00,Ⅳ,19.968,8.032,-,13.35,-,5.297,-,0.025,-,0.216,3.644,519.3,53.4,,,正常
辽宁省,铁岭市,亮子河,辽河流域,亮子河入河口,2022-08-11 20:00:00,Ⅳ,26.24,7.829,-,6.93,-,7.542,-,0.0445,-,0.198,4.233,505.606,62.49,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-08-11 20:00:00,Ⅱ,25.51,7.563,-,6.817,-,3.112,-,0.057,-,0.0463,3.838,522.242,2.585,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-08-11 20:00:00,Ⅱ,21.83,7.873,-,7.377,-,2.306,-,0.138,-,0.0531,4.332,452.9,22.1,,,正常
辽宁省,铁岭市,凡河,辽河流域,凡河一号桥,2022-08-11 20:00:00,Ⅱ,27.2939,8.9207,-,11.1947,-,3.65,-,0.025,-,0.056,6.689,389.008,25.9892,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-08-11 20:00:00,Ⅱ,22.59,7.5519,-,8.051,-,2.453,-,0.0258,-,0.0395,2.966,235.86,21.387,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-08-11 20:00:00,Ⅲ,26.07,8.056,-,9.848,-,3.022,-,0.05,-,0.1154,4.416,526.049,40.214,,,正常
辽宁省,抚顺市,太子河北支,辽河流域,北太子河入观音阁水库口,2022-08-11 20:00:00,Ⅱ,23.6,8.4,-,8.33,-,3.7661,-,0.025,-,0.0478,3.543,224.71,9.02,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-08-11 20:00:00,Ⅱ,29.696,8.15,-,9.82,-,2.0352,-,0.057,-,0.031,4.415,580.7,25,,,正常
辽宁省,抚顺市,社河,辽河流域,台沟,2022-08-11 20:00:00,Ⅱ,24.09,7.59,-,6.47,-,1.514,-,0.025,-,0.0359,3.529,247.53,16.33,,,正常
辽宁省,大连市,碧流河,辽河流域,城子坦,2022-08-11 20:00:00,Ⅱ,25.67253,7.48258,-,7.9585,-,2.2676,-,0.025,-,0.04679,3.61187,206.3893,21.81109,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-08-11 20:00:00,Ⅱ,24.855,7.528,-,7.011,-,2.73,-,0.072,-,0.0201,3.633,207.268,2.161,0.03316,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-08-11 20:00:00,Ⅲ,24.9,7.812,-,7.48,-,4.03,-,0.025,-,0.074,16.716,979,26.742,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-08-11 20:00:00,Ⅱ,26.53,7.548,-,8.246,-,2.962,-,0.1541,-,0.0843,6.014,427.9,28.076,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-08-11 20:00:00,Ⅲ,25.48,8.03,-,11.02,-,3.63,-,0.025,-,0.1185,13.236,801.45,16.45,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-08-11 20:00:00,Ⅱ,28.42,8.184,-,9.281,-,2.91,-,0.04,-,0.037,4.721,446.108,13.445,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-08-11 20:00:00,Ⅱ,26.256,8.075,-,10.27,-,3.62,-,0.114,-,0.06,4.168,566.9,11.1,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-08-11 20:00:00,Ⅱ,27.68,8.194,-,8.583,-,2.57,-,0.025,-,0.045,5.588,447.61,17.042,,,正常
辽宁省,沈阳市,辽河,辽河流域,巨流河大桥,2022-08-11 20:00:00,Ⅳ,27.12,8.036,-,8.56,-,6.1688,-,0.025,-,0.14878,2.897,447.7,88.5,,,正常
辽宁省,锦州市,大凌河,辽河流域,张家堡,2022-08-11 20:00:00,Ⅲ,25.84,8.107,-,6.955,-,4.387,-,0.071,-,0.143,7.991,803.55,89.265,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-08-11 20:00:00,Ⅱ,26.0769,8.0577,-,9.5137,-,2.1669,-,0.1411,-,0.0441,,560.2306,5.7053,,,维护
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-08-11 20:00:00,Ⅰ,20.32,7.6907,-,8.0316,-,0.7983,-,0.025,-,0.0151,3.3091,554.967,16.6659,,,正常
辽宁省,铁岭市,寇河,辽河流域,松树水文站,2022-08-11 20:00:00,Ⅲ,24.02,7.645,-,7.91,-,5.463,-,0.025,-,0.165,6.623,282.78,112.36,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-08-11 20:00:00,Ⅱ,23.76,7.605,-,8.677,-,2.7,-,0.037,-,0.058,6.738,375.6,29.6,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-08-11 20:00:00,Ⅳ,26.34,7.63983,-,7.404,-,4.144,-,0.1132,-,0.2535,7.476,613.747,73.9306,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-08-11 20:00:00,Ⅲ,22.285,7.855,-,6.65,-,3.51,-,0.025,-,0.155,7.773,338.8,55.9,,,正常
辽宁省,朝阳市,牤牛河,辽河流域,牤牛河大桥,2022-08-11 20:00:00,Ⅲ,25.14,7.981,-,8.444,-,2.55,-,0.025,-,0.1153,10.308,710.752,202.526,,,正常
辽宁省,锦州市,大凌河,辽河流域,王家沟,2022-08-11 20:00:00,Ⅱ,27.31,8.121,-,7.959,-,2.31,-,0.025,-,0.035,4.201,550.47,22.75,,,正常
辽宁省,葫芦岛市,大凌河,辽河流域,王家窝棚,2022-08-11 20:00:00,Ⅱ,23.42,7.69,-,7.38,-,2.49,-,0.17,-,0.075,8.113,517.2,8,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-08-11 20:00:00,劣Ⅴ,26.3,7.94,-,6.14,-,8.25,-,0.025,-,0.414,3.092,530.8,801.3,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-08-11 20:00:00,Ⅴ,27.3488,7.42244,-,6.3851,-,4.692,-,0.1491,-,0.3874,4.933,609.377,29.1847,,,正常
辽宁省,沈阳市,浑河,辽河流域,砂山,2022-08-11 20:00:00,Ⅱ,27.43,8.675,-,12.454,-,3.574,-,0.025,-,0.05,3.987,366.587,21.033,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-08-11 20:00:00,Ⅱ,28.57,8.37,-,7.82,-,2.22,-,0.025,-,0.074,5.138,654.6,41.2,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-08-11 20:00:00,Ⅱ,27.3,8.205,-,10.396,-,2.74,-,0.025,-,0.097,8.367,720.659,7.532,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-08-11 20:00:00,Ⅱ,26.32,7.35324,-,8.23669,-,2.23817,-,0.03412,-,0.04938,3.03846,132.8931,15.07571,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-08-11 20:00:00,Ⅱ,25.99,7.22972,-,7.34628,-,1.73983,-,0.03996,-,0.05672,4.12405,219.1391,14.48627,,,正常
辽宁省,锦州市,小凌河,辽河流域,西树林,2022-08-11 20:00:00,Ⅲ,24.883,8.165,-,9.301,-,3.683,-,0.038,-,0.144,5.8922,658.55,23.65,,,正常
辽宁省,铁岭市,招苏台河,辽河流域,通江口,2022-08-11 20:00:00,Ⅴ,25.75,7.534,-,5.9,-,11.041,-,0.025,-,0.342,7.907,577.65,526.03,,,正常
辽宁省,沈阳市,辽河,辽河流域,马虎山,2022-08-11 20:00:00,Ⅳ,26.04,7.546,-,6.79,-,8.478,-,0.025,-,0.18756,4.603,499,241.1,,,正常
辽宁省,大连市,大沙河,辽河流域,麦家,2022-08-11 20:00:00,Ⅳ,26.2563,6.94327,-,3.08256,-,3.892,-,0.165,-,0.201,3.692,334.261,40.6242,,,正常
辽宁省,盘锦市,小柳河,辽河流域,丁家柳河桥,2022-08-12 00:00:00,劣Ⅴ,27.76,7.398,-,1.798,-,10.6,-,1.179,-,1.013,2.673,554.293,5.19,,,正常
辽宁省,大连市,英那河,辽河流域,万泰,2022-08-12 00:00:00,劣Ⅴ,27.64,9.42045,-,10.4582,-,2.3807,-,0.025,-,0.02528,2.3965,123.91,8.14218,,,正常
辽宁省,大连市,复州河,辽河流域,三台子,2022-08-12 00:00:00,Ⅲ,27.86467,7.71541,-,7.01154,-,3.97112,-,0.20956,-,0.14129,4.55486,561.1485,16.98936,,,正常
辽宁省,辽阳市,太子河,辽河流域,下王家,2022-08-12 00:00:00,Ⅱ,25.7666,7.5152,-,8.851,-,1.082,-,0.0271,-,0.0304,4.076,442.656,14.7072,,,正常
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-08-12 00:00:00,Ⅱ,23.85,7.9385,-,6.16,-,1.238,-,0.025,-,0.0333,4.626,456.043,13.274,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-08-12 00:00:00,Ⅱ,20.26,7.304,-,8.21,-,3.44,-,0.025,-,0.045,6.096,282.89,32.82,,,正常
辽宁省,沈阳市,浑河,辽河流域,东陵大桥,2022-08-12 00:00:00,Ⅲ,25.4435,8.3962,-,9.3559,-,2.493,-,0.0673,-,0.1407,5.492,704.99,5.6288,,,正常
辽宁省,辽阳市,二道河,辽河流域,二道河水库口,2022-08-12 00:00:00,Ⅱ,24.03,7.99535,-,7.134,-,0.862,-,0.0367,-,0.0314,3.115,400.134,31.709,,,正常
辽宁省,沈阳市,细河,辽河流域,于台,2022-08-12 00:00:00,Ⅲ,22.95,7.408,-,6.423,-,4.783,-,0.176,-,0.131,6.445,770.666,6.93,,,正常
辽宁省,沈阳市,浑河,辽河流域,于家房,2022-08-12 00:00:00,Ⅳ,19.947,8.025,-,13,-,5.33,-,0.025,-,0.214,3.609,523.2,52.4,,,正常
辽宁省,铁岭市,亮子河,辽河流域,亮子河入河口,2022-08-12 00:00:00,Ⅳ,26.48,7.868,-,5.82,-,7.542,-,0.0445,-,0.198,4.233,545.657,96.51,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-08-12 00:00:00,Ⅲ,24.07,7.436,-,5.851,-,3.112,-,0.057,-,0.0463,3.838,511.975,1.469,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-08-12 00:00:00,Ⅲ,21.56,7.656,-,5.928,-,2.149,-,0.171,-,0.0521,4.5934,490.5,17.2,,,正常
辽宁省,铁岭市,凡河,辽河流域,凡河一号桥,2022-08-12 00:00:00,Ⅱ,27.14,8.89,-,10.72,-,3.49,-,0.025,-,0.054,6.68,389.4,26.11,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-08-12 00:00:00,Ⅱ,22.22,7.3336,-,6.978,-,2.478,-,0.0258,-,0.0383,2.927,233.19,20.14,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-08-12 00:00:00,Ⅲ,26.02,8.011,-,9.38,-,2.941,-,0.0467,-,0.1049,4.309,524.926,28.476,,,正常
辽宁省,抚顺市,太子河北支,辽河流域,北太子河入观音阁水库口,2022-08-12 00:00:00,Ⅱ,23.23,8.09,-,7.8,-,3.7392,-,0.025,-,0.0446,3.552,227.56,8.64,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-08-12 00:00:00,Ⅱ,28.949,7.99,-,8.34,-,1.9787,-,0.06,-,0.033,4.3,581.7,31.7,,,正常
辽宁省,抚顺市,社河,辽河流域,台沟,2022-08-12 00:00:00,Ⅱ,23.4006,7.5708,-,6.5451,-,3.681,-,0.025,-,0.0361,3.53,246.3703,15.9833,,,正常
辽宁省,大连市,碧流河,辽河流域,城子坦,2022-08-12 00:00:00,Ⅱ,25.56088,7.4068,-,7.3983,-,2.26821,-,0.025,-,0.04605,3.57112,207.2518,19.52002,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-08-12 00:00:00,Ⅱ,24.861,7.543,-,6.994,-,2.727,-,0.074,-,0.0199,3.651,207.181,2.066,0.03457,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-08-12 00:00:00,Ⅲ,23.09,7.714,-,6.59,-,4.03,-,0.025,-,0.074,16.716,986.87,23.57,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-08-12 00:00:00,Ⅱ,26.34,7.404,-,7.462,-,2.713,-,0.1587,-,0.0843,5.825,428.88,30.153,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-08-12 00:00:00,Ⅲ,25.48,7.997,-,10.79,-,3.63,-,0.025,-,0.1185,13.236,804.53,17.98,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-08-12 00:00:00,Ⅲ,27.73,7.698,-,5.062,-,2.91,-,0.04,-,0.037,4.721,454.873,14.067,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-08-12 00:00:00,Ⅱ,26.052,7.943,-,8.82,-,3.69,-,0.181,-,0.058,4.1028,568.2,14.6,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-08-12 00:00:00,Ⅱ,26.72,7.813,-,6.746,-,2.42,-,0.025,-,0.04,6.082,470.698,16.293,,,正常
辽宁省,沈阳市,辽河,辽河流域,巨流河大桥,2022-08-12 00:00:00,Ⅳ,26.77,7.984,-,7.94,-,6.1688,-,0.025,-,0.14878,2.897,451,74.5,,,正常
辽宁省,锦州市,大凌河,辽河流域,张家堡,2022-08-12 00:00:00,Ⅲ,25.75,8.106,-,6.577,-,4.387,-,0.071,-,0.143,7.991,797.59,86.475,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-08-12 00:00:00,Ⅱ,25.14,7.8,-,7.26,-,2.4787,-,0.1781,-,0.0511,,562.85,14.22,,,维护
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-08-12 00:00:00,Ⅰ,19.53,7.6588,-,7.9464,-,0.7983,-,0.025,-,0.0151,3.3091,564.877,18.1466,,,正常
辽宁省,铁岭市,寇河,辽河流域,松树水文站,2022-08-12 00:00:00,Ⅲ,23.13,7.485,-,7.57,-,5.361,-,0.025,-,0.142,7.104,303.77,95.96,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-08-12 00:00:00,Ⅱ,22.92,7.56,-,7.855,-,2.7,-,0.037,-,0.058,6.738,376.3,47.6,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-08-12 00:00:00,Ⅳ,26.22,7.58028,-,6.939,-,4.068,-,0.1427,-,0.2578,7.119,612.381,76.0018,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-08-12 00:00:00,Ⅲ,22.511,7.938,-,6.85,-,3.66,-,0.025,-,0.163,7.685,344,69.5,,,正常
辽宁省,朝阳市,牤牛河,辽河流域,牤牛河大桥,2022-08-12 00:00:00,Ⅲ,23.64,8.019,-,8.548,-,2.5,-,0.025,-,0.1057,10.503,699.151,181.125,,,正常
辽宁省,锦州市,大凌河,辽河流域,王家沟,2022-08-12 00:00:00,Ⅱ,26.1,8.031,-,7.234,-,2.29,-,0.025,-,0.033,4.171,550.09,24.36,,,正常
辽宁省,葫芦岛市,大凌河,辽河流域,王家窝棚,2022-08-12 00:00:00,Ⅱ,22.81,7.576,-,6.35,-,2.4617,-,0.24,-,0.079,8.046,520.2,7.2,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-08-12 00:00:00,劣Ⅴ,25.96,7.92,-,6.1,-,8.12,-,0.025,-,0.419,3.09,531.6,777.1,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-08-12 00:00:00,Ⅴ,26.5181,7.35756,-,5.53216,-,4.648,-,0.1326,-,0.3841,4.979,610.166,29.8168,,,正常
辽宁省,沈阳市,浑河,辽河流域,砂山,2022-08-12 00:00:00,Ⅱ,27.06,8.509,-,10.701,-,3.427,-,0.025,-,0.047,4.033,369.809,20.494,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-08-12 00:00:00,Ⅲ,27.32,8.03,-,5.84,-,2.3622,-,0.05,-,0.077,5.303,665,43.8,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-08-12 00:00:00,Ⅱ,26.92,8.131,-,9.528,-,2.74,-,0.025,-,0.097,8.367,719.517,6.418,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-08-12 00:00:00,Ⅱ,25.69,7.19581,-,7.31511,-,2.24601,-,0.03737,-,0.05219,3.08973,135.7146,15.9916,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-08-12 00:00:00,Ⅱ,25.28,7.0382,-,6.44823,-,2.00581,-,0.03962,-,0.05513,4.2566,221.6448,15.33666,,,正常
辽宁省,锦州市,小凌河,辽河流域,西树林,2022-08-12 00:00:00,Ⅲ,24.561,8.055,-,8.58,-,3.5962,-,0.0361,-,0.138,5.941,661.71,23.4,,,正常
辽宁省,铁岭市,招苏台河,辽河流域,通江口,2022-08-12 00:00:00,Ⅴ,25.04,7.539,-,5.76,-,11.041,-,0.025,-,0.342,7.907,596.65,509.32,,,正常
辽宁省,沈阳市,辽河,辽河流域,马虎山,2022-08-12 00:00:00,Ⅳ,25.79,7.561,-,6.87,-,8.478,-,0.025,-,0.18756,4.603,506.1,234.3,,,正常
辽宁省,大连市,大沙河,辽河流域,麦家,2022-08-12 00:00:00,Ⅴ,26.0032,6.93173,-,2.94853,-,3.772,-,0.1575,-,0.1948,3.467,337.531,38.1745,,,正常
辽宁省,盘锦市,小柳河,辽河流域,丁家柳河桥,2022-08-12 04:00:00,劣Ⅴ,27.64,7.379,-,1.34,-,10.63,-,1.261,-,1.009,2.624,551.617,4.444,,,正常
辽宁省,大连市,英那河,辽河流域,万泰,2022-08-12 04:00:00,劣Ⅴ,27.41,9.41059,-,10.3211,-,2.24129,-,0.025,-,0.0284,2.43541,123.548,7.63892,,,正常
辽宁省,大连市,复州河,辽河流域,三台子,2022-08-12 04:00:00,Ⅲ,27.86885,7.83352,-,7.67624,-,3.70959,-,0.12669,-,0.11139,4.32585,563.2971,7.4405,,,正常
辽宁省,辽阳市,太子河,辽河流域,下王家,2022-08-12 04:00:00,Ⅱ,25.6592,7.30627,-,8.339,-,1.231,-,0.0371,-,0.0299,4.057,444.907,13.6765,,,正常
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-08-12 04:00:00,Ⅲ,23.54,7.9067,-,5.997,-,1.363,-,0.025,-,0.0389,4.63,456.054,14.401,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-08-12 04:00:00,Ⅱ,19.91,7.256,-,8.11,-,3.21,-,0.025,-,0.041,6.169,281.83,32.65,,,正常
辽宁省,沈阳市,浑河,辽河流域,东陵大桥,2022-08-12 04:00:00,Ⅲ,25.3,8.24,-,8.188,-,2.3573,-,0.076,-,0.1408,5.555,725.6,5.9,,,正常
辽宁省,辽阳市,二道河,辽河流域,二道河水库口,2022-08-12 04:00:00,Ⅱ,22.03,7.95315,-,7.237,-,0.586,-,0.0377,-,0.029,3.238,408.965,29.3248,,,正常
辽宁省,沈阳市,细河,辽河流域,于台,2022-08-12 04:00:00,Ⅲ,22.51,7.422,-,6.692,-,4.129,-,0.302,-,0.116,7.114,785.314,6.753,,,正常
辽宁省,沈阳市,浑河,辽河流域,于家房,2022-08-12 04:00:00,Ⅳ,19.935,8.002,-,12.4,-,5.2316,-,0.025,-,0.215,3.635,524.8,52.3,,,正常
辽宁省,铁岭市,亮子河,辽河流域,亮子河入河口,2022-08-12 04:00:00,Ⅳ,25.98,7.757,-,5.29,-,8.273,-,0.025,-,0.185,3.939,534.175,81.52,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-08-12 04:00:00,Ⅲ,23.59,7.404,-,5.924,-,3.025,-,0.054,-,0.0377,3.853,514.813,1.369,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-08-12 04:00:00,Ⅲ,21.2036,7.5176,-,5.3338,-,2.248,-,0.239,-,0.0511,4.876,491.589,17.998,,,正常
辽宁省,铁岭市,凡河,辽河流域,凡河一号桥,2022-08-12 04:00:00,Ⅱ,26.85,8.816,-,9.42,-,3.25,-,0.025,-,0.052,6.6146,388.9,23.55,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-08-12 04:00:00,Ⅱ,21.88,7.2164,-,6.719,-,2.463,-,0.025,-,0.0369,2.925,229.47,18.917,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-08-12 04:00:00,Ⅲ,25.98,7.983,-,9.057,-,2.92,-,0.0499,-,0.1083,4.502,523.962,37.202,,,正常
辽宁省,抚顺市,太子河北支,辽河流域,北太子河入观音阁水库口,2022-08-12 04:00:00,Ⅱ,22.535,7.835,-,7.7059,-,2.229,-,0.025,-,0.0453,3.568,229.07,10.1278,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-08-12 04:00:00,Ⅱ,28.002,7.84,-,7.28,-,1.96,-,0.096,-,0.033,4.324,583,33.3,,,正常
辽宁省,抚顺市,社河,辽河流域,台沟,2022-08-12 04:00:00,Ⅱ,22.56,7.56,-,6.71,-,2.014,-,0.025,-,0.0282,3.582,246.95,7.08,,,正常
辽宁省,大连市,碧流河,辽河流域,城子坦,2022-08-12 04:00:00,Ⅱ,25.6023,7.35406,-,6.99332,-,2.26736,-,0.025,-,0.04182,3.43417,206.1054,18.06837,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-08-12 04:00:00,Ⅱ,24.958,7.615,-,7.032,-,2.729,-,0.072,-,0.0222,3.566,207.365,2.067,0.03517,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-08-12 04:00:00,Ⅱ,21.89,7.686,-,6.51,-,2.75,-,0.025,-,0.078,17,997.94,23.874,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-08-12 04:00:00,Ⅲ,25.71,7.189,-,5.917,-,3.004,-,0.2044,-,0.0884,5.797,430.99,38.259,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-08-12 04:00:00,Ⅲ,25.59,7.924,-,9.69,-,3.27,-,0.025,-,0.1162,13.106,806.08,19.5,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-08-12 04:00:00,Ⅳ,27.13,7.57,-,3.64,-,2.77,-,0.043,-,0.034,4.994,456.773,13.347,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-08-12 04:00:00,Ⅱ,25.835,7.947,-,9.07,-,3.69,-,0.2297,-,0.058,4.038,557.1,22,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-08-12 04:00:00,Ⅱ,26.35,7.678,-,6.446,-,2.5,-,0.025,-,0.042,6.748,481.623,15.72,,,正常
辽宁省,沈阳市,辽河,辽河流域,巨流河大桥,2022-08-12 04:00:00,Ⅲ,26.29,7.857,-,7.01,-,5.9305,-,0.025,-,0.13353,2.814,452.9,70.2,,,正常
辽宁省,锦州市,大凌河,辽河流域,张家堡,2022-08-12 04:00:00,Ⅲ,25.28,8.061,-,6.335,-,4.289,-,0.08,-,0.131,8.074,788.48,83.222,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-08-12 04:00:00,Ⅲ,24.37,7.62,-,5.53,-,2.703,-,0.1792,-,0.0488,,566.32,12.95,,,维护
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-08-12 04:00:00,Ⅰ,18.73,7.6733,-,8.146,-,0.8915,-,0.025,-,0.014,3.3057,573.151,15.5566,,,正常
辽宁省,铁岭市,寇河,辽河流域,松树水文站,2022-08-12 04:00:00,Ⅲ,21.69,7.598,-,7.91,-,3.68,-,0.025,-,0.106,6.564,324.43,43.47,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-08-12 04:00:00,Ⅱ,22.32,7.49,-,7.27,-,2.96,-,0.032,-,0.072,6.698,376.7,42.9,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-08-12 04:00:00,Ⅳ,25.94,7.52444,-,6.424,-,4.398,-,0.4229,-,0.2739,6.058,662.159,82.1838,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-08-12 04:00:00,Ⅲ,22.262,8.008,-,6.85,-,3.98,-,0.025,-,0.154,7.847,359.1,56.1,,,正常
辽宁省,朝阳市,牤牛河,辽河流域,牤牛河大桥,2022-08-12 04:00:00,Ⅲ,22.07,8.043,-,8.874,-,2.86,-,0.025,-,0.1097,10.258,695.412,197.077,,,正常
辽宁省,锦州市,大凌河,辽河流域,王家沟,2022-08-12 04:00:00,Ⅱ,24.67,7.923,-,6.841,-,2.5,-,0.025,-,0.035,4.115,551.3,19.08,,,正常
辽宁省,葫芦岛市,大凌河,辽河流域,王家窝棚,2022-08-12 04:00:00,Ⅱ,22.4037,7.5597,-,6.2896,-,2.37,-,0.1935,-,0.073,8.197,520.151,6.9095,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-08-12 04:00:00,劣Ⅴ,25.74,7.93,-,6.08,-,8.29,-,0.037,-,0.416,3.207,529.5,818.4,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-08-12 04:00:00,Ⅴ,25.7074,7.31389,-,4.84777,-,4.209,-,0.1217,-,0.3531,5.055,613.393,26.7132,,,正常
辽宁省,沈阳市,浑河,辽河流域,砂山,2022-08-12 04:00:00,Ⅱ,26.83,8.249,-,9.767,-,3.38,-,0.025,-,0.051,4.05,371.673,21.646,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-08-12 04:00:00,Ⅲ,25.9338,7.8951,-,5.4884,-,2.44,-,0.071,-,0.083,5.4009,664.009,41.7698,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-08-12 04:00:00,Ⅱ,26.43,8.067,-,9.045,-,2.55,-,0.025,-,0.095,8.511,718.195,5.652,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-08-12 04:00:00,Ⅱ,25.27,7.17288,-,7.12917,-,1.98558,-,0.038,-,0.04871,3.16544,137.3407,14.46081,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-08-12 04:00:00,-3,,,-,,-,2.00581,-,0.03962,-,0.05513,4.2566,,,,,维护
